42540540789294882118832749228616318976,42540540789304553525389666262013968383,AU
42540540789304553525389666262013968384,42540540789306971377028895520363380735,JP
42540540789306971377028895520363380736,42540540789367417668009626979098689535,AU
42540540789367417668009626979098689536,42540540789368626593829241608273395711,JP
42540540789368626593829241608273395712,42540541403301052346185219286834872319,AU
42540541403301052346185219286834872320,42540541482529214860449556880378822655,JP
42540541482529214860449556880378822656,42540542037126352460299920035186475007,AU
42540542037126352460299920035186475008,42540542116354514974564257628730425343,JP
42540542116354514974564257628730425344,42540543941079342083735558564857511935,AU
42540543941079342083735558564857511936,42540543941079342139075790785986166783,JP
42540543941079342139075790785986166784,42540543941079342305096487449372131327,AU
42540543941079342305096487449372131328,42540543941079342323543231523081682943,JP
42540543941079342323543231523081682944,42540543941090226861777411991431806975,AU
42540543941090226861777411991431806976,42540543941090231584143894861077020671,JP
42540543941090231584143894861077020672,42540543941090236306510377730722234367,AU
42540543941090236306510377730722234368,42540543941090241028876860600367448063,JP
42540543941090241028876860600367448064,42540543941095057842689387638485417983,AU
42540543941095057842689387638485417984,42540543941096266768509002267660124159,JP
42540543941096266768509002267660124160,42540544572427552916758723028592885759,AU
42540544572427552916758723028592885760,42540544651655715431023060622136836095,JP
42540544651655715431023060622136836096,42540547741872000977890874243298623487,AU
42540547741872000977890874243298623488,42540547741873209903710488872473329663,JP
42540547741873209903710488872473329664,42540548375379353601446927518702501887,AU
42540548375379353601446927518702501888,42540548454607516115711265112246452223,JP
42540548454607516115711265112246452224,42540549009204653715561628267054104575,AU
42540549009204653715561628267054104576,42540549088432816229825965860598054911,JP
42540549088432816229825965860598054912,42540549643347901320234976488353431551,AU
42540549643347901320234976488353431552,42540549643349110246054591117528137727,JP
42540549643349110246054591117528137728,42540550915944217076507825938779602943,AU
42540550915944217076507825938779602944,42540550915945426002327440567954309119,JP
42540550915945426002327440567954309120,42540550916257328863788014895028502527,AU
42540550916257328863788014895028502528,42540550916258537789607629524203208703,JP
42540550916258537789607629524203208704,42540553445981754514364533505515323391,AU
42540553445981754514364533505515323392,42540553525209917028628871099059273727,JP
42540553525209917028628871099059273728,42540554723557635721630040526556233727,AU
42540554723557635721630040526556233728,42540554723561262499088884414080352255,JP
42540554723561262499088884414080352256,42540555347463699485806708896443662335,AU
42540555347463699485806708896443662336,42540555347463699780954614075796488191,JP
42540555347463699780954614075796488192,42540557882758855313167438743976542207,AU
42540557882758855313167438743976542208,42540557961987017827431776337520492543,JP
42540557961987017827431776337520492544,42540561685710655997855643234086158335,AU
42540561685710655997855643234086158336,42540561764938818512119980827630108671,JP
42540561764938818512119980827630108672,42540562319535956111970343982437761023,AU
42540562319535956111970343982437761024,42540562398764118626234681575981711359,KR
42540562398764118626234681575981711360,42540564860720998532493547169139130367,AU
42540564860720998532493547169139130368,42540564860722207458313161798313836543,TH
42540564860722207458313161798313836544,42540564861036528171412965383737442303,AU
42540564861036528171412965383737442304,42540564861037737097232580012912148479,TH
42540564861037737097232580012912148480,42540569291614257367232052214305390591,AU
42540569291614257367232052214305390592,42540569370842419881496389807849340927,US
42540569925439557481346752962656993280,42540570004667719995611090556200943615,US
